2023-11-30 19:06:24,245 [INFO] model: convnext_tiny
logger_name: convnext_tiny--2023-11-30--epoch50--ver2.log
weights: convnext_tiny--2023-11-30--epoch50--ver2.ptconfig:
	batch_size: 32
	epochs: 50
	lr: 0.0001
	optimizer: adam
	use_labelsmooth_loss: False
2023-11-30 19:07:18,774 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4761,	Val Balanced Accuracy: 0.4733	Val Timm Acc: 46.8750
2023-11-30 19:07:18,795 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4750,	Val Balanced Accuracy: 0.2500	Val Timm Acc: 43.7500
2023-11-30 19:07:18,815 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4740,	Val Balanced Accuracy: 0.2107	Val Timm Acc: 43.7500
2023-11-30 19:07:18,836 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4747,	Val Balanced Accuracy: 0.2275	Val Timm Acc: 50.0000
2023-11-30 19:07:18,856 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4745,	Val Balanced Accuracy: 0.4036	Val Timm Acc: 46.8750
2023-11-30 19:07:18,881 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4776,	Val Balanced Accuracy: 0.3646	Val Timm Acc: 59.3750
2023-11-30 19:07:18,901 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4797,	Val Balanced Accuracy: 0.3067	Val Timm Acc: 56.2500
2023-11-30 19:07:18,926 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4771,	Val Balanced Accuracy: 0.2667	Val Timm Acc: 37.5000
2023-11-30 19:07:18,946 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4747,	Val Balanced Accuracy: 0.2224	Val Timm Acc: 37.5000
2023-11-30 19:07:18,967 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4731,	Val Balanced Accuracy: 0.2389	Val Timm Acc: 40.6250
2023-11-30 19:07:18,990 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4751,	Val Balanced Accuracy: 0.2800	Val Timm Acc: 56.2500
2023-11-30 19:07:19,010 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4722,	Val Balanced Accuracy: 0.2840	Val Timm Acc: 34.3750
2023-11-30 19:07:19,030 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4742,	Val Balanced Accuracy: 0.2389	Val Timm Acc: 56.2500
2023-11-30 19:07:19,051 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4734,	Val Balanced Accuracy: 0.1867	Val Timm Acc: 43.7500
2023-11-30 19:07:19,071 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4753,	Val Balanced Accuracy: 0.3281	Val Timm Acc: 56.2500
2023-11-30 19:07:19,091 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4732,	Val Balanced Accuracy: 0.2810	Val Timm Acc: 37.5000
2023-11-30 19:07:19,112 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4731,	Val Balanced Accuracy: 0.2000	Val Timm Acc: 46.8750
2023-11-30 19:07:19,132 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4755,	Val Balanced Accuracy: 0.3568	Val Timm Acc: 59.3750
2023-11-30 19:07:19,141 [INFO] Val:Epoch: [0 / 50, 	Val Accuracy: 0.4744,	Val Balanced Accuracy: 0.1875	Val Timm Acc: 30.0000
2023-11-30 19:07:21,478 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4924217462539673	
2023-11-30 19:07:21,747 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3932900428771973	
2023-11-30 19:07:22,003 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.442204236984253	
2023-11-30 19:07:22,264 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4312564134597778	
2023-11-30 19:07:22,568 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.383836269378662	
2023-11-30 19:07:22,860 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4706934690475464	
2023-11-30 19:07:23,170 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1676414012908936	
2023-11-30 19:07:23,477 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.6185874938964844	
2023-11-30 19:07:23,781 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.0946745872497559	
2023-11-30 19:07:24,067 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3541207313537598	
2023-11-30 19:07:24,354 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.342991828918457	
2023-11-30 19:07:24,643 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.5406874418258667	
2023-11-30 19:07:24,952 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3963851928710938	
2023-11-30 19:07:25,265 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1707828044891357	
2023-11-30 19:07:25,572 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.6705626249313354	
2023-11-30 19:07:25,803 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2252784967422485	
2023-11-30 19:07:26,002 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3004690408706665	
2023-11-30 19:07:26,200 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.398788571357727	
2023-11-30 19:07:26,393 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1016360521316528	
2023-11-30 19:07:26,591 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.254896640777588	
2023-11-30 19:07:26,784 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.156922698020935	
2023-11-30 19:07:26,980 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2550158500671387	
2023-11-30 19:07:27,177 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2124675512313843	
2023-11-30 19:07:27,372 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2441352605819702	
2023-11-30 19:07:27,563 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2472983598709106	
2023-11-30 19:07:27,759 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2536159753799438	
2023-11-30 19:07:27,966 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.234704613685608	
2023-11-30 19:07:28,177 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.6711945533752441	
2023-11-30 19:07:28,375 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3184187412261963	
2023-11-30 19:07:28,576 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.576864242553711	
2023-11-30 19:07:28,771 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4587851762771606	
2023-11-30 19:07:28,974 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4572194814682007	
2023-11-30 19:07:29,169 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.0493865013122559	
2023-11-30 19:07:29,366 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2830581665039062	
2023-11-30 19:07:29,559 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2509640455245972	
2023-11-30 19:07:29,750 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.5065217018127441	
2023-11-30 19:07:29,943 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2426179647445679	
2023-11-30 19:07:30,155 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2430118322372437	
2023-11-30 19:07:30,353 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.193806529045105	
2023-11-30 19:07:30,548 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.307409405708313	
2023-11-30 19:07:30,750 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.302325963973999	
2023-11-30 19:07:30,951 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4783360958099365	
2023-11-30 19:07:31,150 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.254206895828247	
2023-11-30 19:07:31,344 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3289623260498047	
2023-11-30 19:07:31,538 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4597302675247192	
2023-11-30 19:07:31,736 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3311752080917358	
2023-11-30 19:07:31,933 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4661314487457275	
2023-11-30 19:07:32,129 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4161348342895508	
2023-11-30 19:07:32,329 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4217981100082397	
2023-11-30 19:07:32,525 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.0795196294784546	
2023-11-30 19:07:32,727 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2383923530578613	
2023-11-30 19:07:32,922 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3098978996276855	
2023-11-30 19:07:33,119 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.312261700630188	
2023-11-30 19:07:33,320 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3761022090911865	
2023-11-30 19:07:33,521 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4526649713516235	
2023-11-30 19:07:33,723 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2400619983673096	
2023-11-30 19:07:33,924 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3885135650634766	
2023-11-30 19:07:34,118 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3201279640197754	
2023-11-30 19:07:34,314 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2141900062561035	
2023-11-30 19:07:34,518 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2173478603363037	
2023-11-30 19:07:34,720 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2611924409866333	
2023-11-30 19:07:34,912 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3387504816055298	
2023-11-30 19:07:35,108 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.043010950088501	
2023-11-30 19:07:35,308 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.262503981590271	
2023-11-30 19:07:35,504 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2818856239318848	
2023-11-30 19:07:35,699 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2295806407928467	
2023-11-30 19:07:35,894 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4915056228637695	
2023-11-30 19:07:36,095 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.37111496925354	
2023-11-30 19:07:36,306 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1874606609344482	
2023-11-30 19:07:36,512 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.234196424484253	
2023-11-30 19:07:36,715 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2731494903564453	
2023-11-30 19:07:36,916 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.36125648021698	
2023-11-30 19:07:37,112 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2696583271026611	
2023-11-30 19:07:37,312 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4087718725204468	
2023-11-30 19:07:37,512 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4196906089782715	
2023-11-30 19:07:37,718 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2529834508895874	
2023-11-30 19:07:37,912 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2239720821380615	
2023-11-30 19:07:38,108 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2874077558517456	
2023-11-30 19:07:38,313 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3984217643737793	
2023-11-30 19:07:38,508 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.5240682363510132	
2023-11-30 19:07:38,711 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3947198390960693	
2023-11-30 19:07:38,917 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3708796501159668	
2023-11-30 19:07:39,123 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.213334560394287	
2023-11-30 19:07:39,321 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3373205661773682	
2023-11-30 19:07:39,516 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2909563779830933	
2023-11-30 19:07:39,712 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.372998833656311	
2023-11-30 19:07:39,909 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2838491201400757	
2023-11-30 19:07:40,112 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4134254455566406	
2023-11-30 19:07:40,317 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4156370162963867	
2023-11-30 19:07:40,515 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2879749536514282	
2023-11-30 19:07:40,713 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1880595684051514	
2023-11-30 19:07:40,917 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2369884252548218	
2023-11-30 19:07:41,119 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.8156328201293945	
2023-11-30 19:07:41,319 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3209832906723022	
2023-11-30 19:07:41,515 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1380952596664429	
2023-11-30 19:07:41,711 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3307501077651978	
2023-11-30 19:07:41,911 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3537184000015259	
2023-11-30 19:07:42,104 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4291142225265503	
2023-11-30 19:07:42,300 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.34293794631958	
2023-11-30 19:07:42,496 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3562219142913818	
2023-11-30 19:07:42,689 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3905739784240723	
2023-11-30 19:07:42,883 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3522047996520996	
2023-11-30 19:07:43,083 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2795265913009644	
2023-11-30 19:07:43,288 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3065301179885864	
2023-11-30 19:07:43,487 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.418531894683838	
2023-11-30 19:07:43,685 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.491058588027954	
2023-11-30 19:07:43,880 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2376461029052734	
2023-11-30 19:07:44,073 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1565780639648438	
2023-11-30 19:07:44,272 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3738967180252075	
2023-11-30 19:07:44,469 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2479699850082397	
2023-11-30 19:07:44,664 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3030396699905396	
2023-11-30 19:07:44,857 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.5747548341751099	
2023-11-30 19:07:45,049 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2275182008743286	
2023-11-30 19:07:45,260 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.236918330192566	
2023-11-30 19:07:45,457 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4159836769104004	
2023-11-30 19:07:45,653 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2363085746765137	
2023-11-30 19:07:45,849 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3858909606933594	
2023-11-30 19:07:46,038 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4102047681808472	
2023-11-30 19:07:46,233 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1543153524398804	
2023-11-30 19:07:46,436 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4075828790664673	
2023-11-30 19:07:46,632 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4044350385665894	
2023-11-30 19:07:46,833 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3541810512542725	
2023-11-30 19:07:47,038 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3634610176086426	
2023-11-30 19:07:47,241 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.23299241065979	
2023-11-30 19:07:47,440 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.40562903881073	
2023-11-30 19:07:47,634 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4199881553649902	
2023-11-30 19:07:47,830 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.205103874206543	
2023-11-30 19:07:48,028 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3805838823318481	
2023-11-30 19:07:48,225 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3991602659225464	
2023-11-30 19:07:48,424 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.264601707458496	
2023-11-30 19:07:48,625 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2085007429122925	
2023-11-30 19:07:48,819 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2523789405822754	
2023-11-30 19:07:49,013 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2757569551467896	
2023-11-30 19:07:49,211 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2918481826782227	
2023-11-30 19:07:49,402 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2977207899093628	
2023-11-30 19:07:49,601 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.5003551244735718	
2023-11-30 19:07:49,797 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3582335710525513	
2023-11-30 19:07:49,987 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3373373746871948	
2023-11-30 19:07:50,193 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.441187858581543	
2023-11-30 19:07:50,384 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3615056276321411	
2023-11-30 19:07:50,576 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2182291746139526	
2023-11-30 19:07:50,771 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2890942096710205	
2023-11-30 19:07:50,962 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.0727903842926025	
2023-11-30 19:07:51,154 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3963981866836548	
2023-11-30 19:07:51,346 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.339095115661621	
2023-11-30 19:07:51,538 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2661880254745483	
2023-11-30 19:07:51,733 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4025964736938477	
2023-11-30 19:07:51,926 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2242021560668945	
2023-11-30 19:07:52,120 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4037226438522339	
2023-11-30 19:07:52,317 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.325188398361206	
2023-11-30 19:07:52,513 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2653549909591675	
2023-11-30 19:07:52,714 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.0944827795028687	
2023-11-30 19:07:52,912 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3892019987106323	
2023-11-30 19:07:53,102 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2114717960357666	
2023-11-30 19:07:53,296 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1116836071014404	
2023-11-30 19:07:53,488 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2793656587600708	
2023-11-30 19:07:53,680 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3334696292877197	
2023-11-30 19:07:53,876 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4021116495132446	
2023-11-30 19:07:54,068 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2252113819122314	
2023-11-30 19:07:54,262 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.287006139755249	
2023-11-30 19:07:54,458 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2598655223846436	
2023-11-30 19:07:54,656 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4768203496932983	
2023-11-30 19:07:54,854 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1842354536056519	
2023-11-30 19:07:55,056 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4138377904891968	
2023-11-30 19:07:55,260 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4141305685043335	
2023-11-30 19:07:55,457 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4029051065444946	
2023-11-30 19:07:55,650 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3950823545455933	
2023-11-30 19:07:55,842 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3415433168411255	
2023-11-30 19:07:56,033 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3348212242126465	
2023-11-30 19:07:56,232 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.0430662631988525	
2023-11-30 19:07:56,426 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3611434698104858	
2023-11-30 19:07:56,617 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.25051748752594	
2023-11-30 19:07:56,818 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.200629472732544	
2023-11-30 19:07:57,012 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3923901319503784	
2023-11-30 19:07:57,206 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3924040794372559	
2023-11-30 19:07:57,407 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.254658579826355	
2023-11-30 19:07:57,601 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.142421007156372	
2023-11-30 19:07:57,798 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1833244562149048	
2023-11-30 19:07:57,995 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3468594551086426	
2023-11-30 19:07:58,189 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.090160846710205	
2023-11-30 19:07:58,380 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.285517930984497	
2023-11-30 19:07:58,576 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.29132080078125	
2023-11-30 19:07:58,764 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2400013208389282	
2023-11-30 19:07:58,957 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.392693281173706	
2023-11-30 19:07:59,148 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1285628080368042	
2023-11-30 19:07:59,341 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4069297313690186	
2023-11-30 19:07:59,532 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.220104455947876	
2023-11-30 19:07:59,729 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1189390420913696	
2023-11-30 19:07:59,922 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.119602918624878	
2023-11-30 19:08:00,124 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2188154458999634	
2023-11-30 19:08:00,323 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.5178403854370117	
2023-11-30 19:08:00,522 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4711483716964722	
2023-11-30 19:08:00,721 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3522937297821045	
2023-11-30 19:08:00,919 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4977831840515137	
2023-11-30 19:08:01,114 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3744382858276367	
2023-11-30 19:08:01,317 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2874304056167603	
2023-11-30 19:08:01,517 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1476906538009644	
2023-11-30 19:08:01,712 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2666064500808716	
2023-11-30 19:08:02,028 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.240132212638855	
2023-11-30 19:08:02,221 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.3676888942718506	
2023-11-30 19:08:02,413 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.1995853185653687	
2023-11-30 19:08:02,607 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.0790027379989624	
2023-11-30 19:08:02,796 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.4106783866882324	
2023-11-30 19:08:02,989 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.2271860837936401	
2023-11-30 19:08:03,189 [INFO] Train:Epoch: [1 / 50]	Training Loss: 1.335115671157837	
2023-11-30 19:08:03,388 [INFO] Train:Epoch: [1 / 50]	Training Loss: 0.8941143155097961	
2023-11-30 19:08:05,734 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5312,	Val Balanced Accuracy: 0.3600	Val Timm Acc: 53.1250
2023-11-30 19:08:05,766 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5469,	Val Balanced Accuracy: 0.3342	Val Timm Acc: 56.2500
2023-11-30 19:08:05,794 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5417,	Val Balanced Accuracy: 0.4212	Val Timm Acc: 53.1250
2023-11-30 19:08:05,819 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5469,	Val Balanced Accuracy: 0.3098	Val Timm Acc: 56.2500
2023-11-30 19:08:05,841 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5563,	Val Balanced Accuracy: 0.4381	Val Timm Acc: 59.3750
2023-11-30 19:08:05,862 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5625,	Val Balanced Accuracy: 0.4688	Val Timm Acc: 59.3750
2023-11-30 19:08:05,884 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5446,	Val Balanced Accuracy: 0.3732	Val Timm Acc: 43.7500
2023-11-30 19:08:05,906 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5391,	Val Balanced Accuracy: 0.3945	Val Timm Acc: 50.0000
2023-11-30 19:08:05,927 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5312,	Val Balanced Accuracy: 0.4233	Val Timm Acc: 46.8750
2023-11-30 19:08:05,949 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5281,	Val Balanced Accuracy: 0.3084	Val Timm Acc: 50.0000
2023-11-30 19:08:05,971 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5114,	Val Balanced Accuracy: 0.2841	Val Timm Acc: 34.3750
2023-11-30 19:08:05,992 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5078,	Val Balanced Accuracy: 0.3242	Val Timm Acc: 46.8750
2023-11-30 19:08:06,013 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5096,	Val Balanced Accuracy: 0.3933	Val Timm Acc: 53.1250
2023-11-30 19:08:06,034 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5089,	Val Balanced Accuracy: 0.2547	Val Timm Acc: 50.0000
2023-11-30 19:08:06,055 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5167,	Val Balanced Accuracy: 0.3425	Val Timm Acc: 62.5000
2023-11-30 19:08:06,076 [INFO] Val:Epoch: [1 / 50, 	Val Accuracy: 0.5195,	Val Balanced Accuracy: 0.4941	Val Timm Acc: 56.2500
